user_id,signup_month,activity_month,revenue_usd
U03355,2024-04-30,2024-04-30,83.94
U03355,2024-04-30,2024-05-31,134.51
U03356,2024-02-29,2024-02-29,73.44
U03358,2024-11-30,2024-11-30,24.99
U03359,2024-05-31,2024-05-31,92.97
U03362,2024-01-31,2024-01-31,97.35
U03362,2024-01-31,2024-02-29,94.87
U03362,2024-01-31,2024-03-31,111.0
U03363,2024-09-30,2024-09-30,31.98
U03364,2024-11-30,2024-11-30,96.51
U03367,2024-03-31,2024-03-31,99.74
U03367,2024-03-31,2024-04-30,96.04
U03367,2024-03-31,2024-05-31,43.91
U03367,2024-03-31,2024-06-30,13.65
U03371,2024-01-31,2024-01-31,120.23
U03373,2024-08-31,2024-08-31,134.03
U03373,2024-08-31,2024-09-30,79.01
U03377,2024-11-30,2024-11-30,65.28
U03378,2024-12-31,2024-12-31,62.85
U03378,2024-12-31,2025-01-31,53.16
U03378,2024-12-31,2025-02-28,120.14
U03378,2024-12-31,2025-03-31,97.19
U03382,2024-01-31,2024-01-31,78.77
U03384,2024-09-30,2024-09-30,40.93
U03386,2024-10-31,2024-10-31,49.23
U03388,2024-10-31,2024-10-31,121.97
U03389,2024-01-31,2024-01-31,42.24
U03389,2024-01-31,2024-02-29,99.73
U03390,2024-10-31,2024-10-31,19.24
U03390,2024-10-31,2024-11-30,57.67
U03391,2024-06-30,2024-06-30,21.84
U03391,2024-06-30,2024-07-31,45.13
U03391,2024-06-30,2024-08-31,86.09
U03394,2024-04-30,2024-04-30,147.9
U03396,2024-10-31,2024-10-31,118.73
U03397,2024-07-31,2024-07-31,132.82
U03397,2024-07-31,2024-08-31,33.18
U03398,2024-02-29,2024-02-29,99.92
U03398,2024-02-29,2024-03-31,125.07
U03398,2024-02-29,2024-04-30,58.5
U03398,2024-02-29,2024-05-31,38.68
U03399,2024-04-30,2024-04-30,146.39
U03399,2024-04-30,2024-05-31,18.44
U03402,2024-03-31,2024-03-31,130.73
U03403,2024-03-31,2024-03-31,61.03
U03403,2024-03-31,2024-04-30,113.69
U03405,2024-02-29,2024-02-29,43.87
U03407,2024-11-30,2024-11-30,47.89
U03408,2024-04-30,2024-04-30,108.75
U03408,2024-04-30,2024-05-31,34.98
U03409,2024-04-30,2024-04-30,121.93
U03413,2024-02-29,2024-02-29,60.47
U03413,2024-02-29,2024-03-31,56.96
U03414,2024-04-30,2024-04-30,19.61
U03415,2024-01-31,2024-01-31,122.52
U03416,2024-09-30,2024-09-30,115.8
U03418,2024-08-31,2024-08-31,79.77
U03418,2024-08-31,2024-09-30,29.7
U03418,2024-08-31,2024-10-31,138.21
U03418,2024-08-31,2024-11-30,33.16
U03422,2024-11-30,2024-11-30,124.71
U03426,2024-07-31,2024-07-31,107.75
U03430,2024-11-30,2024-11-30,138.07
U03431,2024-01-31,2024-01-31,124.71
U03433,2024-07-31,2024-07-31,126.05
U03433,2024-07-31,2024-08-31,102.88
U03433,2024-07-31,2024-09-30,110.56
U03435,2024-11-30,2024-11-30,10.59
U03436,2024-06-30,2024-06-30,116.05
U03442,2024-08-31,2024-08-31,91.14
U03443,2024-11-30,2024-11-30,91.37
U03445,2024-11-30,2024-11-30,148.18
U03445,2024-11-30,2024-12-31,42.92
U03446,2024-04-30,2024-04-30,141.56
U03447,2024-01-31,2024-01-31,109.03
U03447,2024-01-31,2024-02-29,31.47
U03447,2024-01-31,2024-03-31,94.03
U03448,2024-09-30,2024-09-30,65.73
U03449,2024-08-31,2024-08-31,40.99
U03449,2024-08-31,2024-09-30,106.49
U03449,2024-08-31,2024-10-31,109.6
U03450,2024-08-31,2024-08-31,54.98
U03450,2024-08-31,2024-09-30,128.42
U03450,2024-08-31,2024-10-31,126.15
U03451,2024-08-31,2024-08-31,138.95
U03451,2024-08-31,2024-09-30,23.36
U03452,2024-08-31,2024-08-31,47.09
U03452,2024-08-31,2024-09-30,85.7
U03454,2024-08-31,2024-08-31,90.56
U03454,2024-08-31,2024-09-30,69.27
U03454,2024-08-31,2024-10-31,142.07
U03455,2024-09-30,2024-09-30,49.06
U03456,2024-04-30,2024-04-30,101.54
U03456,2024-04-30,2024-05-31,49.29
U03457,2024-07-31,2024-07-31,116.01
U03457,2024-07-31,2024-08-31,138.07
U03457,2024-07-31,2024-09-30,116.35
U03458,2024-09-30,2024-09-30,137.18
U03459,2024-06-30,2024-06-30,112.08
U03459,2024-06-30,2024-07-31,13.54
U03459,2024-06-30,2024-08-31,19.57
U03459,2024-06-30,2024-09-30,127.07
U03459,2024-06-30,2024-10-31,86.18
U03460,2024-12-31,2024-12-31,136.09
U03461,2024-11-30,2024-11-30,76.82
U03463,2024-05-31,2024-05-31,50.46
U03463,2024-05-31,2024-06-30,48.8
U03463,2024-05-31,2024-07-31,38.2
U03464,2024-04-30,2024-04-30,61.0
U03464,2024-04-30,2024-05-31,137.72
U03466,2024-08-31,2024-08-31,92.32
U03469,2024-09-30,2024-09-30,22.3
U03472,2024-08-31,2024-08-31,61.79
U03472,2024-08-31,2024-09-30,34.17
U03472,2024-08-31,2024-10-31,113.45
U03476,2024-01-31,2024-01-31,88.55
U03478,2024-03-31,2024-03-31,41.94
U03478,2024-03-31,2024-04-30,17.3
U03478,2024-03-31,2024-05-31,139.74
U03480,2024-10-31,2024-10-31,44.1
U03480,2024-10-31,2024-11-30,40.42
U03481,2024-04-30,2024-04-30,24.68
U03481,2024-04-30,2024-05-31,21.48
U03483,2024-02-29,2024-02-29,23.56
U03483,2024-02-29,2024-03-31,76.9
U03484,2024-08-31,2024-08-31,53.81
U03485,2024-10-31,2024-10-31,55.81
U03486,2024-08-31,2024-08-31,56.74
U03488,2024-10-31,2024-10-31,133.12
U03489,2024-10-31,2024-10-31,81.06
U03489,2024-10-31,2024-11-30,54.24
U03489,2024-10-31,2024-12-31,26.56
U03492,2024-04-30,2024-04-30,131.54
U03493,2024-01-31,2024-01-31,85.04
U03493,2024-01-31,2024-02-29,149.08
U03493,2024-01-31,2024-03-31,111.38
U03495,2024-10-31,2024-10-31,101.19
U03498,2024-08-31,2024-08-31,118.34
U03499,2024-02-29,2024-02-29,93.21
U03499,2024-02-29,2024-03-31,74.66
U03499,2024-02-29,2024-04-30,140.81
U03499,2024-02-29,2024-05-31,79.75
U03499,2024-02-29,2024-06-30,42.81
U03500,2024-03-31,2024-03-31,110.32
U03500,2024-03-31,2024-04-30,126.15
U03500,2024-03-31,2024-05-31,64.55
U03500,2024-03-31,2024-06-30,52.62
U03500,2024-03-31,2024-07-31,15.43
U03501,2024-06-30,2024-06-30,24.15
U03501,2024-06-30,2024-07-31,113.87
U03505,2024-10-31,2024-10-31,57.0
U03505,2024-10-31,2024-11-30,126.66
U03506,2024-11-30,2024-11-30,44.24
U03506,2024-11-30,2024-12-31,121.6
U03508,2024-10-31,2024-10-31,34.04
U03510,2024-06-30,2024-06-30,139.14
U03510,2024-06-30,2024-07-31,32.34
U03510,2024-06-30,2024-08-31,87.05
U03510,2024-06-30,2024-09-30,21.0
U03511,2024-09-30,2024-09-30,63.3
U03511,2024-09-30,2024-10-31,119.27
U03511,2024-09-30,2024-11-30,122.37
U03511,2024-09-30,2024-12-31,105.65
U03511,2024-09-30,2025-01-31,143.01
U03514,2024-05-31,2024-05-31,130.8
U03514,2024-05-31,2024-06-30,63.6
U03515,2024-11-30,2024-11-30,147.09
U03515,2024-11-30,2024-12-31,87.25
U03517,2024-11-30,2024-11-30,19.22
U03518,2024-03-31,2024-03-31,15.71
U03518,2024-03-31,2024-04-30,147.53
U03519,2024-06-30,2024-06-30,81.96
U03519,2024-06-30,2024-07-31,109.26
U03521,2024-08-31,2024-08-31,29.35
U03521,2024-08-31,2024-09-30,52.05
U03524,2024-10-31,2024-10-31,49.63
U03528,2024-01-31,2024-01-31,108.43
U03528,2024-01-31,2024-02-29,52.79
U03533,2024-03-31,2024-03-31,129.17
U03533,2024-03-31,2024-04-30,35.35
U03534,2024-03-31,2024-03-31,144.79
U03534,2024-03-31,2024-04-30,120.54
U03534,2024-03-31,2024-05-31,84.78
U03535,2024-01-31,2024-01-31,10.56
U03535,2024-01-31,2024-02-29,55.63
U03536,2024-04-30,2024-04-30,52.04
U03536,2024-04-30,2024-05-31,100.96
U03537,2024-06-30,2024-06-30,133.37
U03538,2024-01-31,2024-01-31,48.34
U03540,2024-10-31,2024-10-31,110.76
U03540,2024-10-31,2024-11-30,28.44
U03540,2024-10-31,2024-12-31,25.46
U03541,2024-08-31,2024-08-31,59.62
U03545,2024-11-30,2024-11-30,58.78
U03545,2024-11-30,2024-12-31,77.88
U03545,2024-11-30,2025-01-31,30.01
U03548,2024-02-29,2024-02-29,146.16
U03548,2024-02-29,2024-03-31,114.05
U03548,2024-02-29,2024-04-30,87.12
U03554,2024-02-29,2024-02-29,141.99
U03554,2024-02-29,2024-03-31,109.69
U03554,2024-02-29,2024-04-30,120.0
U03556,2024-02-29,2024-02-29,145.25
U03556,2024-02-29,2024-03-31,114.25
U03558,2024-07-31,2024-07-31,38.72
U03560,2024-06-30,2024-06-30,148.34
U03560,2024-06-30,2024-07-31,71.38
U03560,2024-06-30,2024-08-31,84.6
U03560,2024-06-30,2024-09-30,24.11
U03567,2024-06-30,2024-06-30,69.65
U03567,2024-06-30,2024-07-31,20.23
U03570,2024-12-31,2024-12-31,35.49
U03571,2024-04-30,2024-04-30,90.94
U03572,2024-08-31,2024-08-31,21.5
U03575,2024-07-31,2024-07-31,18.8
U03577,2024-02-29,2024-02-29,133.56
U03582,2024-11-30,2024-11-30,148.44
U03583,2024-11-30,2024-11-30,111.93
U03587,2024-04-30,2024-04-30,70.29
U03587,2024-04-30,2024-05-31,40.49
U03587,2024-04-30,2024-06-30,29.86
U03587,2024-04-30,2024-07-31,22.59
U03590,2024-12-31,2024-12-31,68.97
U03592,2024-04-30,2024-04-30,88.83
U03593,2024-10-31,2024-10-31,61.13
U03595,2024-03-31,2024-03-31,118.91
U03595,2024-03-31,2024-04-30,131.73
U03595,2024-03-31,2024-05-31,26.36
U03597,2024-02-29,2024-02-29,20.65
U03597,2024-02-29,2024-03-31,139.79
U03598,2024-06-30,2024-06-30,111.67
U03601,2024-10-31,2024-10-31,89.11
U03602,2024-06-30,2024-06-30,44.45
U03604,2024-08-31,2024-08-31,145.02
U03605,2024-01-31,2024-01-31,30.82
U03605,2024-01-31,2024-02-29,56.39
U03605,2024-01-31,2024-03-31,35.95
U03607,2024-04-30,2024-04-30,97.12
U03609,2024-03-31,2024-03-31,147.28
U03611,2024-04-30,2024-04-30,85.62
U03611,2024-04-30,2024-05-31,10.19
U03611,2024-04-30,2024-06-30,136.04
U03612,2024-01-31,2024-01-31,125.58
U03612,2024-01-31,2024-02-29,134.34
U03613,2024-07-31,2024-07-31,134.31
U03614,2024-07-31,2024-07-31,73.79
U03614,2024-07-31,2024-08-31,118.18
U03614,2024-07-31,2024-09-30,108.48
U03616,2024-04-30,2024-04-30,14.07
U03617,2024-11-30,2024-11-30,102.27
U03617,2024-11-30,2024-12-31,24.42
U03617,2024-11-30,2025-01-31,121.02
U03621,2024-06-30,2024-06-30,59.78
U03621,2024-06-30,2024-07-31,75.53
U03622,2024-08-31,2024-08-31,86.97
U03622,2024-08-31,2024-09-30,140.0
U03623,2024-02-29,2024-02-29,77.38
U03623,2024-02-29,2024-03-31,27.1
U03623,2024-02-29,2024-04-30,69.17
U03625,2024-04-30,2024-04-30,96.7
U03626,2024-05-31,2024-05-31,57.1
U03629,2024-11-30,2024-11-30,147.67
U03630,2024-08-31,2024-08-31,111.77
U03630,2024-08-31,2024-09-30,68.02
U03630,2024-08-31,2024-10-31,109.85
U03631,2024-04-30,2024-04-30,117.7
U03631,2024-04-30,2024-05-31,130.5
U03632,2024-11-30,2024-11-30,130.4
U03632,2024-11-30,2024-12-31,21.7
U03632,2024-11-30,2025-01-31,119.52
U03634,2024-07-31,2024-07-31,74.9
U03634,2024-07-31,2024-08-31,142.69
U03637,2024-10-31,2024-10-31,140.69
U03637,2024-10-31,2024-11-30,50.78
U03638,2024-01-31,2024-01-31,90.53
U03640,2024-09-30,2024-09-30,149.14
U03640,2024-09-30,2024-10-31,128.31
U03641,2024-04-30,2024-04-30,102.66
U03642,2024-05-31,2024-05-31,142.63
U03643,2024-09-30,2024-09-30,28.41
U03643,2024-09-30,2024-10-31,69.88
U03647,2024-04-30,2024-04-30,92.7
U03647,2024-04-30,2024-05-31,22.46
U03648,2024-02-29,2024-02-29,56.95
U03649,2024-06-30,2024-06-30,44.88
U03651,2024-05-31,2024-05-31,56.32
U03652,2024-10-31,2024-10-31,72.57
U03652,2024-10-31,2024-11-30,127.43
U03653,2024-06-30,2024-06-30,126.83
U03653,2024-06-30,2024-07-31,55.64
U03653,2024-06-30,2024-08-31,136.57
U03657,2024-08-31,2024-08-31,84.64
U03658,2024-08-31,2024-08-31,142.08
U03659,2024-09-30,2024-09-30,74.67
U03661,2024-03-31,2024-03-31,115.64
U03663,2024-10-31,2024-10-31,13.08
U03663,2024-10-31,2024-11-30,16.61
U03664,2024-08-31,2024-08-31,22.77
U03664,2024-08-31,2024-09-30,104.18
U03664,2024-08-31,2024-10-31,29.44
U03665,2024-07-31,2024-07-31,123.69
U03670,2024-04-30,2024-04-30,127.02
U03670,2024-04-30,2024-05-31,33.64
U03671,2024-04-30,2024-04-30,114.44
U03673,2024-08-31,2024-08-31,33.58
U03674,2024-01-31,2024-01-31,138.73
U03677,2024-02-29,2024-02-29,10.38
U03680,2024-01-31,2024-01-31,59.7
U03680,2024-01-31,2024-02-29,53.01
U03681,2024-02-29,2024-02-29,22.89
U03681,2024-02-29,2024-03-31,147.73
U03682,2024-09-30,2024-09-30,73.49
U03683,2024-10-31,2024-10-31,140.42
U03683,2024-10-31,2024-11-30,41.06
U03684,2024-01-31,2024-01-31,48.3
U03685,2024-04-30,2024-04-30,95.82
U03686,2024-04-30,2024-04-30,79.63
U03686,2024-04-30,2024-05-31,68.99
U03688,2024-08-31,2024-08-31,59.36
U03688,2024-08-31,2024-09-30,81.67
U03689,2024-03-31,2024-03-31,120.12
U03692,2024-03-31,2024-03-31,67.96
U03692,2024-03-31,2024-04-30,81.55
U03694,2024-10-31,2024-10-31,57.42
U03694,2024-10-31,2024-11-30,85.11
U03694,2024-10-31,2024-12-31,61.14
U03697,2024-10-31,2024-10-31,59.61
U03698,2024-08-31,2024-08-31,35.6
U03699,2024-06-30,2024-06-30,55.34
U03699,2024-06-30,2024-07-31,121.66
U03699,2024-06-30,2024-08-31,131.47
U03699,2024-06-30,2024-09-30,12.28
U03703,2024-02-29,2024-02-29,140.31
U03703,2024-02-29,2024-03-31,80.14
U03704,2024-10-31,2024-10-31,19.64
U03706,2024-06-30,2024-06-30,124.98
U03710,2024-08-31,2024-08-31,92.27
U03710,2024-08-31,2024-09-30,86.38
U03712,2024-03-31,2024-03-31,79.86
U03712,2024-03-31,2024-04-30,23.76
U03712,2024-03-31,2024-05-31,18.67
U03712,2024-03-31,2024-06-30,10.82
U03713,2024-05-31,2024-05-31,89.47
U03714,2024-12-31,2024-12-31,132.89
U03714,2024-12-31,2025-01-31,25.54
U03718,2024-03-31,2024-03-31,128.14
U03719,2024-11-30,2024-11-30,62.43
U03719,2024-11-30,2024-12-31,121.17
U03720,2024-04-30,2024-04-30,68.06
U03721,2024-10-31,2024-10-31,17.94
U03722,2024-07-31,2024-07-31,69.42
U03724,2024-12-31,2024-12-31,148.55
U03725,2024-11-30,2024-11-30,119.25
U03725,2024-11-30,2024-12-31,80.99
U03728,2024-05-31,2024-05-31,24.79
U03728,2024-05-31,2024-06-30,115.16
U03729,2024-09-30,2024-09-30,13.52
U03729,2024-09-30,2024-10-31,134.9
U03729,2024-09-30,2024-11-30,143.26
U03729,2024-09-30,2024-12-31,70.0
U03731,2024-09-30,2024-09-30,50.68
U03735,2024-07-31,2024-07-31,139.67
U03736,2024-03-31,2024-03-31,143.58
U03737,2024-05-31,2024-05-31,80.82
U03737,2024-05-31,2024-06-30,65.0
U03737,2024-05-31,2024-07-31,46.83
U03737,2024-05-31,2024-08-31,103.05
U03740,2024-08-31,2024-08-31,79.72
U03740,2024-08-31,2024-09-30,62.97
U03740,2024-08-31,2024-10-31,63.01
U03743,2024-10-31,2024-10-31,105.16
U03747,2024-03-31,2024-03-31,88.45
U03748,2024-02-29,2024-02-29,25.34
U03748,2024-02-29,2024-03-31,48.28
U03748,2024-02-29,2024-04-30,46.63
U03748,2024-02-29,2024-05-31,46.75
U03749,2024-11-30,2024-11-30,12.01
U03750,2024-05-31,2024-05-31,88.93
U03750,2024-05-31,2024-06-30,104.15
U03751,2024-04-30,2024-04-30,49.79
U03753,2024-09-30,2024-09-30,40.31
U03755,2024-08-31,2024-08-31,49.42
U03755,2024-08-31,2024-09-30,117.12
U03757,2024-10-31,2024-10-31,51.03
U03757,2024-10-31,2024-11-30,139.92
U03761,2024-04-30,2024-04-30,29.26
U03761,2024-04-30,2024-05-31,136.38
U03764,2024-08-31,2024-08-31,75.47
U03765,2024-10-31,2024-10-31,26.11
U03765,2024-10-31,2024-11-30,145.02
U03765,2024-10-31,2024-12-31,43.12
U03766,2024-09-30,2024-09-30,61.47
U03768,2024-11-30,2024-11-30,69.1
U03768,2024-11-30,2024-12-31,51.18
U03769,2024-02-29,2024-02-29,54.92
U03771,2024-04-30,2024-04-30,138.96
U03771,2024-04-30,2024-05-31,101.52
U03774,2024-05-31,2024-05-31,87.64
U03775,2024-04-30,2024-04-30,82.48
U03775,2024-04-30,2024-05-31,104.27
U03775,2024-04-30,2024-06-30,84.5
U03778,2024-08-31,2024-08-31,77.75
U03782,2024-10-31,2024-10-31,30.48
U03782,2024-10-31,2024-11-30,59.84
U03785,2024-08-31,2024-08-31,70.41
U03785,2024-08-31,2024-09-30,95.18
U03785,2024-08-31,2024-10-31,31.18
U03785,2024-08-31,2024-11-30,53.56
U03788,2024-03-31,2024-03-31,135.83
U03788,2024-03-31,2024-04-30,98.96
U03790,2024-06-30,2024-06-30,83.27
U03790,2024-06-30,2024-07-31,35.73
U03791,2024-11-30,2024-11-30,137.67
U03791,2024-11-30,2024-12-31,80.47
U03791,2024-11-30,2025-01-31,66.8
U03791,2024-11-30,2025-02-28,133.43
U03792,2024-04-30,2024-04-30,112.01
U03793,2024-05-31,2024-05-31,40.51
U03794,2024-09-30,2024-09-30,123.98
U03796,2024-09-30,2024-09-30,84.45
U03799,2024-09-30,2024-09-30,32.58
U03800,2024-10-31,2024-10-31,148.46
U03803,2024-02-29,2024-02-29,39.98
U03803,2024-02-29,2024-03-31,121.26
U03803,2024-02-29,2024-04-30,77.2
U03804,2024-07-31,2024-07-31,140.17
U03805,2024-05-31,2024-05-31,55.55
U03805,2024-05-31,2024-06-30,28.54
U03805,2024-05-31,2024-07-31,80.42
U03807,2024-06-30,2024-06-30,88.44
U03808,2024-01-31,2024-01-31,28.41
U03812,2024-01-31,2024-01-31,38.02
U03814,2024-03-31,2024-03-31,124.16
U03816,2024-12-31,2024-12-31,124.27
U03818,2024-08-31,2024-08-31,25.93
U03819,2024-12-31,2024-12-31,116.37
U03821,2024-08-31,2024-08-31,26.22
U03821,2024-08-31,2024-09-30,79.71
U03821,2024-08-31,2024-10-31,53.45
U03821,2024-08-31,2024-11-30,33.56
U03822,2024-05-31,2024-05-31,75.47
U03823,2024-02-29,2024-02-29,19.02
U03825,2024-08-31,2024-08-31,32.95
U03825,2024-08-31,2024-09-30,119.74
U03825,2024-08-31,2024-10-31,12.08
U03827,2024-11-30,2024-11-30,66.83
U03830,2024-09-30,2024-09-30,39.04
U03836,2024-05-31,2024-05-31,122.71
U03838,2024-01-31,2024-01-31,72.64
U03838,2024-01-31,2024-02-29,108.6
U03839,2024-03-31,2024-03-31,132.74
U03842,2024-06-30,2024-06-30,105.22
U03842,2024-06-30,2024-07-31,129.42
U03845,2024-12-31,2024-12-31,11.23
U03846,2024-05-31,2024-05-31,98.5
U03846,2024-05-31,2024-06-30,13.48
U03847,2024-05-31,2024-05-31,141.08
U03848,2024-01-31,2024-01-31,86.98
U03848,2024-01-31,2024-02-29,27.81
U03850,2024-06-30,2024-06-30,16.65
U03850,2024-06-30,2024-07-31,63.31
U03852,2024-01-31,2024-01-31,65.77
U03853,2024-02-29,2024-02-29,41.8
U03854,2024-04-30,2024-04-30,10.26
U03855,2024-05-31,2024-05-31,27.86
U03856,2024-02-29,2024-02-29,63.35
U03857,2024-09-30,2024-09-30,67.55
U03858,2024-11-30,2024-11-30,106.14
U03858,2024-11-30,2024-12-31,124.6
U03858,2024-11-30,2025-01-31,137.62
U03859,2024-11-30,2024-11-30,91.86
U03863,2024-12-31,2024-12-31,79.21
U03863,2024-12-31,2025-01-31,127.36
U03865,2024-02-29,2024-02-29,97.15
U03865,2024-02-29,2024-03-31,21.08
U03868,2024-06-30,2024-06-30,94.64
U03868,2024-06-30,2024-07-31,102.08
U03868,2024-06-30,2024-08-31,59.11
U03868,2024-06-30,2024-09-30,120.65
U03870,2024-11-30,2024-11-30,113.38
U03870,2024-11-30,2024-12-31,133.14
U03871,2024-09-30,2024-09-30,96.99
U03871,2024-09-30,2024-10-31,45.36
U03873,2024-07-31,2024-07-31,131.47
U03873,2024-07-31,2024-08-31,102.1
U03873,2024-07-31,2024-09-30,146.9
U03873,2024-07-31,2024-10-31,100.56
U03874,2024-09-30,2024-09-30,35.73
U03874,2024-09-30,2024-10-31,15.46
U03874,2024-09-30,2024-11-30,59.18
U03874,2024-09-30,2024-12-31,92.66
U03874,2024-09-30,2025-01-31,70.49
U03874,2024-09-30,2025-02-28,16.09
U03874,2024-09-30,2025-03-31,107.34
U03878,2024-01-31,2024-01-31,105.63
U03881,2024-01-31,2024-01-31,134.03
U03881,2024-01-31,2024-02-29,132.07
U03881,2024-01-31,2024-03-31,82.01
U03884,2024-10-31,2024-10-31,37.86
U03884,2024-10-31,2024-11-30,48.36
U03884,2024-10-31,2024-12-31,119.62
U03884,2024-10-31,2025-01-31,13.96
U03884,2024-10-31,2025-02-28,137.38
U03885,2024-09-30,2024-09-30,116.36
U03889,2024-12-31,2024-12-31,57.6
U03891,2024-11-30,2024-11-30,115.88
U03891,2024-11-30,2024-12-31,60.39
U03892,2024-11-30,2024-11-30,137.41
U03892,2024-11-30,2024-12-31,127.77
U03892,2024-11-30,2025-01-31,94.37
U03892,2024-11-30,2025-02-28,79.59
U03897,2024-12-31,2024-12-31,15.07
U03897,2024-12-31,2025-01-31,92.9
U03897,2024-12-31,2025-02-28,43.43
U03901,2024-03-31,2024-03-31,107.85
U03903,2024-01-31,2024-01-31,130.03
U03905,2024-12-31,2024-12-31,83.29
U03905,2024-12-31,2025-01-31,35.83
U03908,2024-06-30,2024-06-30,15.58
U03909,2024-07-31,2024-07-31,34.63
U03910,2024-02-29,2024-02-29,97.41
U03913,2024-01-31,2024-01-31,81.62
U03913,2024-01-31,2024-02-29,91.02
U03914,2024-09-30,2024-09-30,43.39
U03914,2024-09-30,2024-10-31,21.04
U03918,2024-04-30,2024-04-30,75.8
U03921,2024-09-30,2024-09-30,36.14
U03923,2024-03-31,2024-03-31,118.86
U03923,2024-03-31,2024-04-30,147.73
U03926,2024-10-31,2024-10-31,138.17
U03926,2024-10-31,2024-11-30,60.39
U03929,2024-06-30,2024-06-30,21.76
U03929,2024-06-30,2024-07-31,138.63
U03929,2024-06-30,2024-08-31,67.41
U03930,2024-02-29,2024-02-29,26.89
U03930,2024-02-29,2024-03-31,44.13
U03930,2024-02-29,2024-04-30,144.69
U03931,2024-09-30,2024-09-30,125.02
U03932,2024-11-30,2024-11-30,110.72
U03934,2024-07-31,2024-07-31,78.67
U03935,2024-12-31,2024-12-31,14.63
U03937,2024-04-30,2024-04-30,56.19
U03939,2024-04-30,2024-04-30,66.51
U03939,2024-04-30,2024-05-31,19.09
U03939,2024-04-30,2024-06-30,128.31
U03940,2024-11-30,2024-11-30,134.99
U03940,2024-11-30,2024-12-31,40.41
U03940,2024-11-30,2025-01-31,17.74
U03940,2024-11-30,2025-02-28,18.19
U03941,2024-10-31,2024-10-31,96.13
U03942,2024-08-31,2024-08-31,11.8
U03944,2024-11-30,2024-11-30,32.36
U03945,2024-03-31,2024-03-31,46.87
U03947,2024-05-31,2024-05-31,114.63
U03947,2024-05-31,2024-06-30,24.76
U03948,2024-12-31,2024-12-31,93.54
U03949,2024-06-30,2024-06-30,104.83
U03951,2024-02-29,2024-02-29,142.71
U03952,2024-12-31,2024-12-31,97.34
U03953,2024-09-30,2024-09-30,142.68
U03954,2024-09-30,2024-09-30,41.62
U03954,2024-09-30,2024-10-31,59.76
U03955,2024-02-29,2024-02-29,10.71
U03955,2024-02-29,2024-03-31,147.42
U03955,2024-02-29,2024-04-30,57.8
U03958,2024-04-30,2024-04-30,21.08
U03958,2024-04-30,2024-05-31,131.44
U03958,2024-04-30,2024-06-30,78.69
U03960,2024-10-31,2024-10-31,43.21
U03960,2024-10-31,2024-11-30,102.88
U03962,2024-08-31,2024-08-31,79.88
U03964,2024-12-31,2024-12-31,72.26
U03965,2024-12-31,2024-12-31,148.11
U03965,2024-12-31,2025-01-31,10.05
U03967,2024-05-31,2024-05-31,61.49
U03968,2024-02-29,2024-02-29,38.41
U03969,2024-01-31,2024-01-31,63.63
U03970,2024-06-30,2024-06-30,61.63
U03971,2024-07-31,2024-07-31,141.85
U03972,2024-09-30,2024-09-30,129.39
U03974,2024-12-31,2024-12-31,22.57
U03974,2024-12-31,2025-01-31,144.52
U03975,2024-01-31,2024-01-31,134.82
U03975,2024-01-31,2024-02-29,86.65
U03976,2024-01-31,2024-01-31,143.55
U03978,2024-03-31,2024-03-31,79.29
U03979,2024-05-31,2024-05-31,18.3
U03979,2024-05-31,2024-06-30,13.2
U03980,2024-08-31,2024-08-31,89.92
U03982,2024-01-31,2024-01-31,122.22
U03986,2024-12-31,2024-12-31,133.23
U03987,2024-01-31,2024-01-31,54.1
U03988,2024-04-30,2024-04-30,104.99
U03988,2024-04-30,2024-05-31,118.55
U03990,2024-02-29,2024-02-29,44.93
U03991,2024-01-31,2024-01-31,122.85
U03994,2024-08-31,2024-08-31,66.9
U03997,2024-05-31,2024-05-31,145.55
U03998,2024-01-31,2024-01-31,118.75
U04000,2024-01-31,2024-01-31,130.4
U04000,2024-01-31,2024-02-29,128.76
U04000,2024-01-31,2024-03-31,62.64
